counter_id,counter_kanji,counter_reading,counter_gloss,number,number_kanji,combined_kanji,generated_reading,jmdict_readings,source,notes,verified_reading
1522150,本,ほん,counter for long; cylindrical things;counter for films; TV shows; etc.;counter f,1,一,一本,いっぽん,いっぽん,jmdict_match,,いっぽん
1522150,本,ほん,counter for long; cylindrical things;counter for films; TV shows; etc.;counter f,2,二,二本,にほん,にほん,jmdict_match,,にほん
1522150,本,ほん,counter for long; cylindrical things;counter for films; TV shows; etc.;counter f,3,三,三本,さんぼん,さんぼん,jmdict_match,,さんぼん
1522150,本,ほん,counter for long; cylindrical things;counter for films; TV shows; etc.;counter f,4,四,四本,よんほん,よんほん/しほん,jmdict_match,,よんほん
1522150,本,ほん,counter for long; cylindrical things;counter for films; TV shows; etc.;counter f,5,五,五本,ごほん,ごほん,jmdict_match,,ごほん
1522150,本,ほん,counter for long; cylindrical things;counter for films; TV shows; etc.;counter f,6,六,六本,ろっぽん,ろっぽん,jmdict_match,,ろっぽん
1522150,本,ほん,counter for long; cylindrical things;counter for films; TV shows; etc.;counter f,7,七,七本,ななほん,ななほん,jmdict_match,,ななほん
1522150,本,ほん,counter for long; cylindrical things;counter for films; TV shows; etc.;counter f,8,八,八本,はっぽん,はちほん/はっぽん,jmdict_match,,はっぽん
1522150,本,ほん,counter for long; cylindrical things;counter for films; TV shows; etc.;counter f,9,九,九本,きゅうほん,,generated,,きゅうほん
1522150,本,ほん,counter for long; cylindrical things;counter for films; TV shows; etc.;counter f,10,十,十本,じゅっぽん,じっぽん/じゅっぽん,jmdict_match,,じゅっぽん
1522150,本,ほん,counter for long; cylindrical things;counter for films; TV shows; etc.;counter f,何,何,何本,なんぼん,,generated,,なんぼん
1524610,枚,まい,counter for thin; flat objects (e.g. sheets of paper; plates; coins),1,一,一枚,いちまい,いちまい/ひとひら,jmdict_match,,いちまい
1524610,枚,まい,counter for thin; flat objects (e.g. sheets of paper; plates; coins),2,二,二枚,にまい,にまい,jmdict_match,,にまい
1524610,枚,まい,counter for thin; flat objects (e.g. sheets of paper; plates; coins),3,三,三枚,さんまい,さんまい,jmdict_match,,さんまい
1524610,枚,まい,counter for thin; flat objects (e.g. sheets of paper; plates; coins),4,四,四枚,よんまい,,generated,,よんまい
1524610,枚,まい,counter for thin; flat objects (e.g. sheets of paper; plates; coins),5,五,五枚,ごまい,,generated,,ごまい
1524610,枚,まい,counter for thin; flat objects (e.g. sheets of paper; plates; coins),6,六,六枚,ろくまい,,generated,,ろくまい
1524610,枚,まい,counter for thin; flat objects (e.g. sheets of paper; plates; coins),7,七,七枚,ななまい,,generated,,ななまい
1524610,枚,まい,counter for thin; flat objects (e.g. sheets of paper; plates; coins),8,八,八枚,はちまい,,generated,,はちまい
1524610,枚,まい,counter for thin; flat objects (e.g. sheets of paper; plates; coins),9,九,九枚,きゅうまい,,generated,,きゅうまい
1524610,枚,まい,counter for thin; flat objects (e.g. sheets of paper; plates; coins),10,十,十枚,じゅうまい,,generated,,じゅうまい
1524610,枚,まい,counter for thin; flat objects (e.g. sheets of paper; plates; coins),何,何,何枚,なんまい,,generated,,なんまい
1524750,幕,まく,act (in a play),1,一,一幕,いちまく,ひとまく,jmdict_mismatch,jmdict has: ひとまく; generated: いちまく; wago reading for 1,ひとまく
1524750,幕,まく,act (in a play),2,二,二幕,にまく,,generated,,にまく
1524750,幕,まく,act (in a play),3,三,三幕,さんまく,,generated,,さんまく
1524750,幕,まく,act (in a play),4,四,四幕,よんまく,,generated,,よんまく
1524750,幕,まく,act (in a play),5,五,五幕,ごまく,,generated,,ごまく
1524750,幕,まく,act (in a play),6,六,六幕,ろくまく,,generated,,ろくまく
1524750,幕,まく,act (in a play),7,七,七幕,ななまく,,generated,,ななまく
1524750,幕,まく,act (in a play),8,八,八幕,はちまく,,generated,,はちまく
1524750,幕,まく,act (in a play),9,九,九幕,きゅうまく,,generated,,きゅうまく
1524750,幕,まく,act (in a play),10,十,十幕,じゅうまく,,generated,,じゅうまく
1524750,幕,まく,act (in a play),何,何,何幕,なんまく,,generated,,なんまく
1547530,翼,つばさ,counter for birds or bird wings,1,一,一翼,いっつばさ,いちよく,jmdict_mismatch,jmdict has: いちよく; generated: いっつばさ; on-yomi よく is standard for 翼,いちよく
1547530,翼,つばさ,counter for birds or bird wings,2,二,二翼,につばさ,,generated,on-yomi よく is standard for 翼 counter,によく
1547530,翼,つばさ,counter for birds or bird wings,3,三,三翼,さんつばさ,,generated,on-yomi よく is standard for 翼 counter,さんよく
1547530,翼,つばさ,counter for birds or bird wings,4,四,四翼,よんつばさ,,generated,on-yomi よく is standard for 翼 counter,よんよく
1547530,翼,つばさ,counter for birds or bird wings,5,五,五翼,ごつばさ,,generated,on-yomi よく is standard for 翼 counter,ごよく
1547530,翼,つばさ,counter for birds or bird wings,6,六,六翼,ろっつばさ,,generated,on-yomi よく is standard for 翼 counter,ろくよく
1547530,翼,つばさ,counter for birds or bird wings,7,七,七翼,ななつばさ,,generated,on-yomi よく is standard for 翼 counter,ななよく
1547530,翼,つばさ,counter for birds or bird wings,8,八,八翼,はっつばさ,,generated,on-yomi よく is standard for 翼 counter,はちよく
1547530,翼,つばさ,counter for birds or bird wings,9,九,九翼,きゅうつばさ,,generated,on-yomi よく is standard for 翼 counter,きゅうよく
1547530,翼,つばさ,counter for birds or bird wings,10,十,十翼,じゅっつばさ,,generated,on-yomi よく is standard for 翼 counter,じゅうよく
1547530,翼,つばさ,counter for birds or bird wings,何,何,何翼,なんつばさ,,generated,on-yomi よく is standard for 翼 counter,なんよく
1552890,粒,つぶ,counter for small round objects including grains; seeds; pills; drops,1,一,一粒,いっつぶ,ひとつぶ/いちりゅう,jmdict_mismatch,jmdict has: ひとつぶ/いちりゅう; generated: いっつぶ; wago reading for 1,ひとつぶ
1552890,粒,つぶ,counter for small round objects including grains; seeds; pills; drops,2,二,二粒,につぶ,ふたつぶ,jmdict_mismatch,jmdict has: ふたつぶ; generated: につぶ; wago reading for 2,ふたつぶ
1552890,粒,つぶ,counter for small round objects including grains; seeds; pills; drops,3,三,三粒,さんつぶ,,generated,,さんつぶ
1552890,粒,つぶ,counter for small round objects including grains; seeds; pills; drops,4,四,四粒,よんつぶ,,generated,,よんつぶ
1552890,粒,つぶ,counter for small round objects including grains; seeds; pills; drops,5,五,五粒,ごつぶ,,generated,,ごつぶ
1552890,粒,つぶ,counter for small round objects including grains; seeds; pills; drops,6,六,六粒,ろっつぶ,,generated,6 does not get sokuon before t-row,ろくつぶ
1552890,粒,つぶ,counter for small round objects including grains; seeds; pills; drops,7,七,七粒,ななつぶ,,generated,,ななつぶ
1552890,粒,つぶ,counter for small round objects including grains; seeds; pills; drops,8,八,八粒,はっつぶ,,generated,,はっつぶ
1552890,粒,つぶ,counter for small round objects including grains; seeds; pills; drops,9,九,九粒,きゅうつぶ,,generated,,きゅうつぶ
1552890,粒,つぶ,counter for small round objects including grains; seeds; pills; drops,10,十,十粒,じゅっつぶ,,generated,,じゅっつぶ
1552890,粒,つぶ,counter for small round objects including grains; seeds; pills; drops,何,何,何粒,なんつぶ,,generated,,なんつぶ
1557450,礼,れい,bow (i.e. bending of the body);bowing,1,一,一礼,いちれい,いちれい,jmdict_match,,いちれい
1557450,礼,れい,bow (i.e. bending of the body);bowing,2,二,二礼,にれい,,generated,,にれい
1557450,礼,れい,bow (i.e. bending of the body);bowing,3,三,三礼,さんれい,さんらい/さんれい/みれい,jmdict_match,,さんれい
1557450,礼,れい,bow (i.e. bending of the body);bowing,4,四,四礼,よんれい,,generated,,よんれい
1557450,礼,れい,bow (i.e. bending of the body);bowing,5,五,五礼,ごれい,,generated,,ごれい
1557450,礼,れい,bow (i.e. bending of the body);bowing,6,六,六礼,ろくれい,,generated,,ろくれい
1557450,礼,れい,bow (i.e. bending of the body);bowing,7,七,七礼,ななれい,,generated,,ななれい
1557450,礼,れい,bow (i.e. bending of the body);bowing,8,八,八礼,はちれい,,generated,,はちれい
1557450,礼,れい,bow (i.e. bending of the body);bowing,9,九,九礼,きゅうれい,,generated,,きゅうれい
1557450,礼,れい,bow (i.e. bending of the body);bowing,10,十,十礼,じゅうれい,,generated,,じゅうれい
1557450,礼,れい,bow (i.e. bending of the body);bowing,何,何,何礼,なんれい,,generated,,なんれい
1558330,列,れつ,counter for rows,1,一,一列,いちれつ,いちれつ,jmdict_match,,いちれつ
1558330,列,れつ,counter for rows,2,二,二列,にれつ,にれつ,jmdict_match,,にれつ
1558330,列,れつ,counter for rows,3,三,三列,さんれつ,,generated,,さんれつ
1558330,列,れつ,counter for rows,4,四,四列,よんれつ,,generated,,よんれつ
1558330,列,れつ,counter for rows,5,五,五列,ごれつ,,generated,,ごれつ
1558330,列,れつ,counter for rows,6,六,六列,ろくれつ,,generated,,ろくれつ
1558330,列,れつ,counter for rows,7,七,七列,ななれつ,,generated,,ななれつ
1558330,列,れつ,counter for rows,8,八,八列,はちれつ,,generated,,はちれつ
1558330,列,れつ,counter for rows,9,九,九列,きゅうれつ,,generated,,きゅうれつ
1558330,列,れつ,counter for rows,10,十,十列,じゅうれつ,,generated,,じゅうれつ
1558330,列,れつ,counter for rows,何,何,何列,なんれつ,,generated,,なんれつ
1562780,椀,わん,counter for bowls of food or drink,1,一,一椀,いちわん,,generated,,いちわん
1562780,椀,わん,counter for bowls of food or drink,2,二,二椀,にわん,,generated,,にわん
1562780,椀,わん,counter for bowls of food or drink,3,三,三椀,さんわん,,generated,,さんわん
1562780,椀,わん,counter for bowls of food or drink,4,四,四椀,よんわん,,generated,,よんわん
1562780,椀,わん,counter for bowls of food or drink,5,五,五椀,ごわん,,generated,,ごわん
1562780,椀,わん,counter for bowls of food or drink,6,六,六椀,ろくわん,,generated,,ろくわん
1562780,椀,わん,counter for bowls of food or drink,7,七,七椀,ななわん,,generated,,ななわん
1562780,椀,わん,counter for bowls of food or drink,8,八,八椀,はちわん,,generated,,はちわん
1562780,椀,わん,counter for bowls of food or drink,9,九,九椀,きゅうわん,,generated,,きゅうわん
1562780,椀,わん,counter for bowls of food or drink,10,十,十椀,じゅうわん,,generated,,じゅうわん
1562780,椀,わん,counter for bowls of food or drink,何,何,何椀,なんわん,,generated,,なんわん
1577620,冠,かんむり,counter for titles,1,一,一冠,いっかんむり,,generated,,いっかんむり
1577620,冠,かんむり,counter for titles,2,二,二冠,にかんむり,,generated,,にかんむり
1577620,冠,かんむり,counter for titles,3,三,三冠,さんかんむり,,generated,,さんかんむり
1577620,冠,かんむり,counter for titles,4,四,四冠,よんかんむり,,generated,,よんかんむり
1577620,冠,かんむり,counter for titles,5,五,五冠,ごかんむり,,generated,,ごかんむり
1577620,冠,かんむり,counter for titles,6,六,六冠,ろっかんむり,,generated,,ろっかんむり
1577620,冠,かんむり,counter for titles,7,七,七冠,ななかんむり,,generated,,ななかんむり
1577620,冠,かんむり,counter for titles,8,八,八冠,はっかんむり,,generated,,はっかんむり
1577620,冠,かんむり,counter for titles,9,九,九冠,きゅうかんむり,,generated,,きゅうかんむり
1577620,冠,かんむり,counter for titles,10,十,十冠,じゅっかんむり,,generated,,じゅっかんむり
1577620,冠,かんむり,counter for titles,何,何,何冠,なんかんむり,,generated,,なんかんむり
1577650,管,かん,counter for tube-shaped objects,1,一,一管,いっかん,いっかん,jmdict_match,,いっかん
1577650,管,かん,counter for tube-shaped objects,2,二,二管,にかん,,generated,,にかん
1577650,管,かん,counter for tube-shaped objects,3,三,三管,さんかん,,generated,,さんかん
1577650,管,かん,counter for tube-shaped objects,4,四,四管,よんかん,,generated,,よんかん
1577650,管,かん,counter for tube-shaped objects,5,五,五管,ごかん,,generated,,ごかん
1577650,管,かん,counter for tube-shaped objects,6,六,六管,ろっかん,,generated,,ろっかん
1577650,管,かん,counter for tube-shaped objects,7,七,七管,ななかん,,generated,,ななかん
1577650,管,かん,counter for tube-shaped objects,8,八,八管,はっかん,,generated,,はっかん
1577650,管,かん,counter for tube-shaped objects,9,九,九管,きゅうかん,,generated,,きゅうかん
1577650,管,かん,counter for tube-shaped objects,10,十,十管,じゅっかん,,generated,,じゅっかん
1577650,管,かん,counter for tube-shaped objects,何,何,何管,なんかん,,generated,,なんかん
1580550,信,しん,counter for received messages,1,一,一信,いっしん,,generated,,いっしん
1580550,信,しん,counter for received messages,2,二,二信,にしん,,generated,,にしん
1580550,信,しん,counter for received messages,3,三,三信,さんしん,,generated,,さんしん
1580550,信,しん,counter for received messages,4,四,四信,よんしん,,generated,,よんしん
1580550,信,しん,counter for received messages,5,五,五信,ごしん,,generated,,ごしん
1580550,信,しん,counter for received messages,6,六,六信,ろっしん,ろくしん,jmdict_mismatch,jmdict has: ろくしん; generated: ろっしん; 6 does not get sokuon before s-row,ろくしん
1580550,信,しん,counter for received messages,7,七,七信,ななしん,,generated,,ななしん
1580550,信,しん,counter for received messages,8,八,八信,はっしん,,generated,,はっしん
1580550,信,しん,counter for received messages,9,九,九信,きゅうしん,,generated,,きゅうしん
1580550,信,しん,counter for received messages,10,十,十信,じゅっしん,,generated,,じゅっしん
1580550,信,しん,counter for received messages,何,何,何信,なんしん,,generated,,なんしん
1583370,匹,ひき,counter for small animals,1,一,一匹,いっぴき,いっぴき,jmdict_match,,いっぴき
1583370,匹,ひき,counter for small animals,2,二,二匹,にひき,,generated,,にひき
1583370,匹,ひき,counter for small animals,3,三,三匹,さんびき,,generated,,さんびき
1583370,匹,ひき,counter for small animals,4,四,四匹,よんひき,,generated,,よんひき
1583370,匹,ひき,counter for small animals,5,五,五匹,ごひき,,generated,,ごひき
1583370,匹,ひき,counter for small animals,6,六,六匹,ろっぴき,,generated,,ろっぴき
1583370,匹,ひき,counter for small animals,7,七,七匹,ななひき,,generated,,ななひき
1583370,匹,ひき,counter for small animals,8,八,八匹,はっぴき,,generated,,はっぴき
1583370,匹,ひき,counter for small animals,9,九,九匹,きゅうひき,,generated,,きゅうひき
1583370,匹,ひき,counter for small animals,10,十,十匹,じゅっぴき,,generated,,じゅっぴき
1583370,匹,ひき,counter for small animals,何,何,何匹,なんびき,,generated,,なんびき
1583390,俵,たわら,counter for sacks (of rice; potatoes; coal; etc.),1,一,一俵,いったわら,いっぴょう,jmdict_mismatch,jmdict has: いっぴょう; generated: いったわら; uncertain: wago for counter たわら,ひとたわら
1583390,俵,たわら,counter for sacks (of rice; potatoes; coal; etc.),2,二,二俵,にたわら,,generated,,にたわら
1583390,俵,たわら,counter for sacks (of rice; potatoes; coal; etc.),3,三,三俵,さんたわら,,generated,,さんたわら
1583390,俵,たわら,counter for sacks (of rice; potatoes; coal; etc.),4,四,四俵,よんたわら,,generated,,よんたわら
1583390,俵,たわら,counter for sacks (of rice; potatoes; coal; etc.),5,五,五俵,ごたわら,,generated,,ごたわら
1583390,俵,たわら,counter for sacks (of rice; potatoes; coal; etc.),6,六,六俵,ろったわら,,generated,6 does not get sokuon before t-row,ろくたわら
1583390,俵,たわら,counter for sacks (of rice; potatoes; coal; etc.),7,七,七俵,ななたわら,,generated,,ななたわら
1583390,俵,たわら,counter for sacks (of rice; potatoes; coal; etc.),8,八,八俵,はったわら,,generated,,はったわら
1583390,俵,たわら,counter for sacks (of rice; potatoes; coal; etc.),9,九,九俵,きゅうたわら,,generated,,きゅうたわら
1583390,俵,たわら,counter for sacks (of rice; potatoes; coal; etc.),10,十,十俵,じゅったわら,,generated,,じゅったわら
1583390,俵,たわら,counter for sacks (of rice; potatoes; coal; etc.),何,何,何俵,なんたわら,,generated,,なんたわら
1584695,面,めん,counter for broad; flat objects; levels or stages; e.g. in a video game,1,一,一面,いちめん,いちめん,jmdict_match,,いちめん
1584695,面,めん,counter for broad; flat objects; levels or stages; e.g. in a video game,2,二,二面,にめん,,generated,,にめん
1584695,面,めん,counter for broad; flat objects; levels or stages; e.g. in a video game,3,三,三面,さんめん,さんめん,jmdict_match,,さんめん
1584695,面,めん,counter for broad; flat objects; levels or stages; e.g. in a video game,4,四,四面,よんめん,しめん,jmdict_mismatch,jmdict has: しめん; generated: よんめん; JMdict しめん is compound; よんめん for counter,よんめん
1584695,面,めん,counter for broad; flat objects; levels or stages; e.g. in a video game,5,五,五面,ごめん,,generated,,ごめん
1584695,面,めん,counter for broad; flat objects; levels or stages; e.g. in a video game,6,六,六面,ろくめん,,generated,,ろくめん
1584695,面,めん,counter for broad; flat objects; levels or stages; e.g. in a video game,7,七,七面,ななめん,,generated,,ななめん
1584695,面,めん,counter for broad; flat objects; levels or stages; e.g. in a video game,8,八,八面,はちめん,はちめん,jmdict_match,,はちめん
1584695,面,めん,counter for broad; flat objects; levels or stages; e.g. in a video game,9,九,九面,きゅうめん,,generated,,きゅうめん
1584695,面,めん,counter for broad; flat objects; levels or stages; e.g. in a video game,10,十,十面,じゅうめん,,generated,,じゅうめん
1584695,面,めん,counter for broad; flat objects; levels or stages; e.g. in a video game,何,何,何面,なんめん,,generated,,なんめん
1584800,門,もん,counter for cannons,1,一,一門,いちもん,いちもん,jmdict_match,,いちもん
1584800,門,もん,counter for cannons,2,二,二門,にもん,,generated,,にもん
1584800,門,もん,counter for cannons,3,三,三門,さんもん,さんもん,jmdict_match,,さんもん
1584800,門,もん,counter for cannons,4,四,四門,よんもん,,generated,,よんもん
1584800,門,もん,counter for cannons,5,五,五門,ごもん,,generated,,ごもん
1584800,門,もん,counter for cannons,6,六,六門,ろくもん,,generated,,ろくもん
1584800,門,もん,counter for cannons,7,七,七門,ななもん,,generated,,ななもん
1584800,門,もん,counter for cannons,8,八,八門,はちもん,,generated,,はちもん
1584800,門,もん,counter for cannons,9,九,九門,きゅうもん,,generated,,きゅうもん
1584800,門,もん,counter for cannons,10,十,十門,じゅうもん,,generated,,じゅうもん
1584800,門,もん,counter for cannons,何,何,何門,なんもん,,generated,,なんもん
1585650,箱,はこ,counter for boxes (or boxed objects),1,一,一箱,いっぱこ,ひとはこ/いっぱこ,jmdict_match,,いっぱこ
1585650,箱,はこ,counter for boxes (or boxed objects),2,二,二箱,にはこ,,generated,,にはこ
1585650,箱,はこ,counter for boxes (or boxed objects),3,三,三箱,さんばこ,さんはこ/さんぱこ/みはこ/さんばこ,jmdict_match,,さんばこ
1585650,箱,はこ,counter for boxes (or boxed objects),4,四,四箱,よんはこ,,generated,,よんはこ
1585650,箱,はこ,counter for boxes (or boxed objects),5,五,五箱,ごはこ,,generated,,ごはこ
1585650,箱,はこ,counter for boxes (or boxed objects),6,六,六箱,ろっぱこ,,generated,,ろっぱこ
1585650,箱,はこ,counter for boxes (or boxed objects),7,七,七箱,ななはこ,,generated,,ななはこ
1585650,箱,はこ,counter for boxes (or boxed objects),8,八,八箱,はっぱこ,,generated,,はっぱこ
1585650,箱,はこ,counter for boxes (or boxed objects),9,九,九箱,きゅうはこ,,generated,,きゅうはこ
1585650,箱,はこ,counter for boxes (or boxed objects),10,十,十箱,じゅっぱこ,,generated,,じゅっぱこ
1585650,箱,はこ,counter for boxes (or boxed objects),何,何,何箱,なんばこ,,generated,,なんばこ
1590250,箇所,かしょ,counter for places; parts; passages; etc.,1,一,一箇所,いっかしょ,いっかしょ,jmdict_match,,いっかしょ
1590250,箇所,かしょ,counter for places; parts; passages; etc.,2,二,二箇所,にかしょ,にかしょ,jmdict_match,,にかしょ
1590250,箇所,かしょ,counter for places; parts; passages; etc.,3,三,三箇所,さんかしょ,,generated,,さんかしょ
1590250,箇所,かしょ,counter for places; parts; passages; etc.,4,四,四箇所,よんかしょ,,generated,,よんかしょ
1590250,箇所,かしょ,counter for places; parts; passages; etc.,5,五,五箇所,ごかしょ,,generated,,ごかしょ
1590250,箇所,かしょ,counter for places; parts; passages; etc.,6,六,六箇所,ろっかしょ,,generated,,ろっかしょ
1590250,箇所,かしょ,counter for places; parts; passages; etc.,7,七,七箇所,ななかしょ,,generated,,ななかしょ
1590250,箇所,かしょ,counter for places; parts; passages; etc.,8,八,八箇所,はっかしょ,,generated,,はっかしょ
1590250,箇所,かしょ,counter for places; parts; passages; etc.,9,九,九箇所,きゅうかしょ,,generated,,きゅうかしょ
1590250,箇所,かしょ,counter for places; parts; passages; etc.,10,十,十箇所,じゅっかしょ,,generated,,じゅっかしょ
1590250,箇所,かしょ,counter for places; parts; passages; etc.,何,何,何箇所,なんかしょ,,generated,,なんかしょ
1597470,着,ちゃく,counter for items or suits of clothing,1,一,一着,いっちゃく,いっちゃく,jmdict_match,,いっちゃく
1597470,着,ちゃく,counter for items or suits of clothing,2,二,二着,にちゃく,にちゃく,jmdict_match,,にちゃく
1597470,着,ちゃく,counter for items or suits of clothing,3,三,三着,さんちゃく,,generated,,さんちゃく
1597470,着,ちゃく,counter for items or suits of clothing,4,四,四着,よんちゃく,,generated,,よんちゃく
1597470,着,ちゃく,counter for items or suits of clothing,5,五,五着,ごちゃく,,generated,,ごちゃく
1597470,着,ちゃく,counter for items or suits of clothing,6,六,六着,ろっちゃく,,generated,6 does not get sokuon before t-row,ろくちゃく
1597470,着,ちゃく,counter for items or suits of clothing,7,七,七着,ななちゃく,,generated,,ななちゃく
1597470,着,ちゃく,counter for items or suits of clothing,8,八,八着,はっちゃく,,generated,,はっちゃく
1597470,着,ちゃく,counter for items or suits of clothing,9,九,九着,きゅうちゃく,,generated,,きゅうちゃく
1597470,着,ちゃく,counter for items or suits of clothing,10,十,十着,じゅっちゃく,,generated,,じゅっちゃく
1597470,着,ちゃく,counter for items or suits of clothing,何,何,何着,なんちゃく,,generated,,なんちゃく
1602800,船,ふね,counter for boat-shaped containers (e.g. of sashimi),1,一,一船,いっぷね,,generated,,いっぷね
1602800,船,ふね,counter for boat-shaped containers (e.g. of sashimi),2,二,二船,にふね,,generated,,にふね
1602800,船,ふね,counter for boat-shaped containers (e.g. of sashimi),3,三,三船,さんぶね,,generated,,さんぶね
1602800,船,ふね,counter for boat-shaped containers (e.g. of sashimi),4,四,四船,よんふね,,generated,,よんふね
1602800,船,ふね,counter for boat-shaped containers (e.g. of sashimi),5,五,五船,ごふね,,generated,,ごふね
1602800,船,ふね,counter for boat-shaped containers (e.g. of sashimi),6,六,六船,ろっぷね,,generated,,ろっぷね
1602800,船,ふね,counter for boat-shaped containers (e.g. of sashimi),7,七,七船,ななふね,,generated,,ななふね
1602800,船,ふね,counter for boat-shaped containers (e.g. of sashimi),8,八,八船,はっぷね,,generated,,はっぷね
1602800,船,ふね,counter for boat-shaped containers (e.g. of sashimi),9,九,九船,きゅうふね,,generated,,きゅうふね
1602800,船,ふね,counter for boat-shaped containers (e.g. of sashimi),10,十,十船,じゅっぷね,,generated,,じゅっぷね
1602800,船,ふね,counter for boat-shaped containers (e.g. of sashimi),何,何,何船,なんぶね,,generated,,なんぶね
1606950,割引,わりびき,tenths discounted;tenths reduced,1,一,一割引,いちわりびき,,generated,,いちわりびき
1606950,割引,わりびき,tenths discounted;tenths reduced,2,二,二割引,にわりびき,,generated,,にわりびき
1606950,割引,わりびき,tenths discounted;tenths reduced,3,三,三割引,さんわりびき,,generated,,さんわりびき
1606950,割引,わりびき,tenths discounted;tenths reduced,4,四,四割引,よんわりびき,,generated,,よんわりびき
1606950,割引,わりびき,tenths discounted;tenths reduced,5,五,五割引,ごわりびき,,generated,,ごわりびき
1606950,割引,わりびき,tenths discounted;tenths reduced,6,六,六割引,ろくわりびき,,generated,,ろくわりびき
1606950,割引,わりびき,tenths discounted;tenths reduced,7,七,七割引,ななわりびき,,generated,,ななわりびき
1606950,割引,わりびき,tenths discounted;tenths reduced,8,八,八割引,はちわりびき,,generated,,はちわりびき
1606950,割引,わりびき,tenths discounted;tenths reduced,9,九,九割引,きゅうわりびき,,generated,,きゅうわりびき
1606950,割引,わりびき,tenths discounted;tenths reduced,10,十,十割引,じゅうわりびき,,generated,,じゅうわりびき
1606950,割引,わりびき,tenths discounted;tenths reduced,何,何,何割引,なんわりびき,,generated,,なんわりびき
1607310,羽,わ,counter for birds or rabbits,1,一,一羽,いちわ,いちわ,jmdict_match,,いちわ
1607310,羽,わ,counter for birds or rabbits,2,二,二羽,にわ,,generated,,にわ
1607310,羽,わ,counter for birds or rabbits,3,三,三羽,さんわ,,generated,,さんわ
1607310,羽,わ,counter for birds or rabbits,4,四,四羽,よんわ,,generated,,よんわ
1607310,羽,わ,counter for birds or rabbits,5,五,五羽,ごわ,,generated,,ごわ
1607310,羽,わ,counter for birds or rabbits,6,六,六羽,ろくわ,,generated,,ろくわ
1607310,羽,わ,counter for birds or rabbits,7,七,七羽,ななわ,,generated,,ななわ
1607310,羽,わ,counter for birds or rabbits,8,八,八羽,はちわ,,generated,,はちわ
1607310,羽,わ,counter for birds or rabbits,9,九,九羽,きゅうわ,,generated,,きゅうわ
1607310,羽,わ,counter for birds or rabbits,10,十,十羽,じゅうわ,,generated,,じゅうわ
1607310,羽,わ,counter for birds or rabbits,何,何,何羽,なんわ,,generated,,なんわ
1607320,把,わ,counter for bundles,1,一,一把,いちわ,いちわ,jmdict_match,,いちわ
1607320,把,わ,counter for bundles,2,二,二把,にわ,,generated,,にわ
1607320,把,わ,counter for bundles,3,三,三把,さんわ,,generated,,さんわ
1607320,把,わ,counter for bundles,4,四,四把,よんわ,,generated,,よんわ
1607320,把,わ,counter for bundles,5,五,五把,ごわ,,generated,,ごわ
1607320,把,わ,counter for bundles,6,六,六把,ろくわ,,generated,,ろくわ
1607320,把,わ,counter for bundles,7,七,七把,ななわ,,generated,,ななわ
1607320,把,わ,counter for bundles,8,八,八把,はちわ,,generated,,はちわ
1607320,把,わ,counter for bundles,9,九,九把,きゅうわ,,generated,,きゅうわ
1607320,把,わ,counter for bundles,10,十,十把,じゅうわ,,generated,,じゅうわ
1607320,把,わ,counter for bundles,何,何,何把,なんわ,,generated,,なんわ
1633480,錠,じょう,tablet;pill,1,一,一錠,いちじょう,いちじょう,jmdict_match,,いちじょう
1633480,錠,じょう,tablet;pill,2,二,二錠,にじょう,,generated,,にじょう
1633480,錠,じょう,tablet;pill,3,三,三錠,さんじょう,,generated,,さんじょう
1633480,錠,じょう,tablet;pill,4,四,四錠,よんじょう,,generated,,よんじょう
1633480,錠,じょう,tablet;pill,5,五,五錠,ごじょう,,generated,,ごじょう
1633480,錠,じょう,tablet;pill,6,六,六錠,ろくじょう,,generated,,ろくじょう
1633480,錠,じょう,tablet;pill,7,七,七錠,ななじょう,,generated,,ななじょう
1633480,錠,じょう,tablet;pill,8,八,八錠,はちじょう,,generated,,はちじょう
1633480,錠,じょう,tablet;pill,9,九,九錠,きゅうじょう,,generated,,きゅうじょう
1633480,錠,じょう,tablet;pill,10,十,十錠,じゅうじょう,,generated,,じゅうじょう
1633480,錠,じょう,tablet;pill,何,何,何錠,なんじょう,,generated,,なんじょう
1633690,段,だん,step;stair;rung;(flight of) steps,1,一,一段,いちだん,いちだん/いったん,jmdict_match,,いちだん
1633690,段,だん,step;stair;rung;(flight of) steps,2,二,二段,にだん,にだん,jmdict_match,,にだん
1633690,段,だん,step;stair;rung;(flight of) steps,3,三,三段,さんだん,さんだん,jmdict_match,,さんだん
1633690,段,だん,step;stair;rung;(flight of) steps,4,四,四段,よんだん,よだん/よんだん,jmdict_match,,よんだん
1633690,段,だん,step;stair;rung;(flight of) steps,5,五,五段,ごだん,ごだん,jmdict_match,,ごだん
1633690,段,だん,step;stair;rung;(flight of) steps,6,六,六段,ろくだん,ろくだん,jmdict_match,,ろくだん
1633690,段,だん,step;stair;rung;(flight of) steps,7,七,七段,ななだん,しちだん,jmdict_mismatch,jmdict has: しちだん; generated: ななだん; しちだん also valid (martial arts),ななだん
1633690,段,だん,step;stair;rung;(flight of) steps,8,八,八段,はちだん,はったん/はちだん,jmdict_match,,はちだん
1633690,段,だん,step;stair;rung;(flight of) steps,9,九,九段,きゅうだん,くだん,jmdict_mismatch,jmdict has: くだん; generated: きゅうだん; JMdict くだん means affair/matter not counter,きゅうだん
