jmdict_id,kanji,reading,jlpt_level,frequency_rank,source
1512230,返上,へんじょう,2,9273,frequency
1473310,倍増,ばいぞう,2,9274,frequency
1328970,趣向,しゅこう,2,9275,frequency
1577330,花園,はなぞの,2,9276,frequency
1585010,螺子,ネジ,2,9277,waller
1550650,裏方,うらかた,2,9278,frequency
1046170,,グッズ,2,9279,frequency
1237690,狭まる,せばまる,2,9280,frequency
1602740,普段着,ふだんぎ,2,9281,frequency
1223930,起伏,きふく,1,9282,waller
1286370,国語,こくご,3,9283,waller
1479050,半額,はんがく,2,9284,frequency
1376460,晴れ,はれ,5,9285,waller
1578080,興,きょう,2,9286,frequency
1128750,,マニア,2,9287,frequency
1145510,,レッスン,1,9288,waller
1223820,起床,きしょう,2,9289,waller
1290110,根気,こんき,1,9290,waller
1228100,休養,きゅうよう,2,9291,waller
1164160,一石二鳥,いっせきにちょう,2,9292,frequency
1532670,盟約,めいやく,2,9293,frequency
1253020,鶏肉,とりにく,5,9294,waller
1242250,近距離,きんきょり,2,9295,frequency
1295490,細々,ほそぼそ,2,9296,frequency
1276700,口答え,くちごたえ,2,9297,frequency
1137220,,ユニット,2,9298,frequency
1371910,水筒,すいとう,2,9299,waller
1469730,粘着,ねんちゃく,2,9300,frequency
1601770,引き伸ばす,ひきのばす,2,9301,frequency
1528040,未満,みまん,2,9302,waller
1394970,全額,ぜんがく,2,9303,frequency
1281270,航空,こうくう,3,9304,waller
1084540,,トースト,2,9305,frequency
1002100,お手洗い,おてあらい,5,9306,waller
1502940,分かり,わかり,2,9307,frequency
1419670,断絶,だんぜつ,2,9308,frequency
1294850,採点,さいてん,2,9309,waller
1375500,性分,しょうぶん,2,9310,frequency
1582610,南側,みなみがわ,2,9311,frequency
1432780,痛手,いたで,2,9312,frequency
1184830,下見,したみ,2,9313,frequency
1291340,差異,さい,1,9314,waller
1584020,墓参り,はかまいり,2,9315,frequency
1512830,弁護,べんご,1,9316,waller
1298210,昨今,さっこん,2,9317,frequency
1514560,補修,ほしゅう,2,9318,frequency
1241790,筋書き,すじがき,2,9319,frequency
1211480,完遂,かんすい,2,9320,frequency
1217840,顔ぶれ,かおぶれ,2,9321,frequency
2134380,最後尾,さいこうび,2,9322,frequency
1406260,孫娘,まごむすめ,2,9323,frequency
1505340,文庫,ぶんこ,2,9324,frequency
1586470,熱々,あつあつ,2,9325,frequency
1224580,偽造,ぎぞう,1,9326,waller
1419790,断片,だんぺん,2,9327,frequency
1337740,粛清,しゅくせい,2,9328,frequency
1301340,三日月,みかづき,2,9329,waller
1313880,事後,じご,2,9330,frequency
1320410,湿気,しっけ,2,9331,waller
1610680,診療所,しんりょうじょ,2,9332,frequency
1956560,選,せん,2,9333,frequency
1901610,励まし,はげまし,2,9334,frequency
1391730,旋律,せんりつ,2,9335,frequency
1493830,不注意,ふちゅうい,2,9336,frequency
1238940,仰天,ぎょうてん,2,9337,frequency
1359470,信徒,しんと,2,9338,frequency
1378890,生活費,せいかつひ,2,9339,frequency
1612930,びしょ濡れ,びしょぬれ,2,9340,frequency
1430200,頂,いただき,1,9341,waller
1428960,腸,ちょう,1,9342,waller
1437920,鉄製,てっせい,2,9343,frequency
1233280,享受,きょうじゅ,1,9344,waller
1253680,激戦,げきせん,2,9345,frequency
1378140,清い,きよい,2,9346,waller
1329390,首尾,しゅび,2,9347,frequency
1077110,,ダブル,2,9348,waller
1441400,点く,つく,2,9349,waller
1592260,国々,くにぐに,2,9350,frequency
1600300,伸び,のび,2,9351,frequency
1364210,真冬,まふゆ,2,9352,frequency
1162190,一軒,いっけん,2,9353,frequency
1128430,燐寸,マッチ,2,9354,frequency
1313540,歯がゆい,はがゆい,2,9355,frequency
1822900,本質的,ほんしつてき,2,9356,frequency
1225660,疑問符,ぎもんふ,2,9357,frequency
1474720,博物館,はくぶつかん,3,9358,waller
1463840,日陰,ひかげ,2,9359,waller
1189310,何分,なにぶん,2,9360,waller
1415930,濁す,にごす,2,9361,frequency
1473860,売り出す,うりだす,1,9362,waller
1378770,生まれつき,うまれつき,1,9363,waller
1304260,酸,さん,1,9364,waller
1353710,上層,じょうそう,2,9365,frequency
1370270,酢,す,2,9366,waller
1391080,洗礼,せんれい,2,9367,frequency
1041080,,キック,2,9368,frequency
1311980,至福,しふく,2,9369,frequency
1381260,誓約,せいやく,2,9370,frequency
1252450,警視庁,けいしちょう,2,9371,frequency
1601690,引き続き,ひきつづき,2,9372,frequency
1330980,収録,しゅうろく,2,9373,frequency
1342600,初回,しょかい,2,9374,frequency
1383690,跡継ぎ,あとつぎ,1,9375,waller
1472750,背骨,せぼね,2,9376,frequency
1380100,精通,せいつう,2,9377,frequency
1328300,手抜き,てぬき,2,9378,frequency
1349310,尚且つ,なおかつ,2,9379,frequency
1785660,大当たり,おおあたり,2,9380,frequency
1373810,寸法,すんぽう,2,9381,waller
1006240,,スラスラ,2,9382,frequency
1129260,,マヨネーズ,2,9383,frequency
1280530,硬貨,こうか,3,9384,waller
1451060,働きかける,はたらきかける,2,9385,frequency
1204170,外野,がいや,2,9386,frequency
1052590,,コンテスト,1,9387,waller
1647900,引きこもり,ひきこもり,2,9388,frequency
1286890,国土,こくど,1,9389,waller
1577460,蛙,かえる,2,9390,frequency
1159340,遺書,いしょ,2,9391,frequency
1520570,防犯,ぼうはん,2,9392,waller
1004340,,こうすれば,2,9393,frequency
1535820,尤もらしい,もっともらしい,2,9394,frequency
1077740,,チップ,2,9395,waller
1282470,購買,こうばい,1,9396,waller
1287360,酷似,こくじ,2,9397,frequency
1610510,得する,とくする,2,9398,frequency
1360310,寝返る,ねがえる,2,9399,frequency
1559410,連結,れんけつ,2,9400,frequency
1286400,国際,こくさい,3,9401,audit
1335320,従事,じゅうじ,1,9402,waller
1877330,細かく,こまかく,2,9403,frequency
1413510,大空,おおぞら,1,9404,waller
1468190,年をとる,としをとる,2,9405,frequency
1366180,進入,しんにゅう,2,9406,frequency
1335400,従来,じゅうらい,1,9407,waller
1283050,香辛料,こうしんりょう,1,9408,waller
1404420,息切れ,いきぎれ,2,9409,frequency
1375890,政,まつりごと,2,9410,frequency
1361590,新幹線,しんかんせん,2,9411,waller
1508340,並び,ならび,2,9412,frequency
1583930,別名,べつめい,2,9413,frequency
1138140,,ライフ,2,9414,frequency
1004170,,けじめ,2,9415,frequency
1577770,鬼神,きしん,2,9416,frequency
1111760,,フリーズ,2,9417,frequency
1221390,帰省,きせい,2,9418,frequency
1435020,停電,ていでん,2,9419,waller
1045250,,クレープ,2,9420,frequency
1235570,協議,きょうぎ,1,9421,waller
2211960,歴,れき,2,9422,frequency
1436480,梯子,はしご,2,9423,waller
1155840,偉業,いぎょう,2,9424,frequency
1086530,,トリガー,2,9425,frequency
1641550,磨き,みがき,2,9426,frequency
1327660,手ごろ,てごろ,2,9427,waller
1661390,底辺,ていへん,2,9428,frequency
1295250,祭る,まつる,2,9429,waller
1077140,,ダム,2,9430,waller
1326590,取り外す,とりはずす,2,9431,frequency
1469760,粘土,ねんど,2,9432,frequency
1305120,仕上がり,しあがり,1,9433,waller
1104520,,ビーム,2,9434,frequency
1210390,寒さ,さむさ,2,9435,frequency
1598810,届,とどけ,1,9436,waller
1283440,高潔,こうけつ,2,9437,frequency
1272740,候補者,こうほしゃ,2,9438,frequency
1435590,定時,ていじ,2,9439,frequency
1413880,大使,たいし,3,9440,waller
1423370,中尉,ちゅうい,2,9441,frequency
2805740,,いつになったら,2,9442,frequency
1984130,通販,つうはん,2,9443,frequency
1004640,,このため,2,9444,frequency
1228690,急行,きゅうこう,4,9445,waller
1086950,,トレー,2,9446,frequency
1250210,契約書,けいやくしょ,2,9447,frequency
2078800,大阪,おおさか,2,9448,frequency
1589930,書き込み,かきこみ,2,9449,frequency
1494610,不備,ふび,2,9450,frequency
1557150,冷淡,れいたん,1,9451,waller
1165570,一年間,いちねんかん,2,9452,frequency
1308190,市街,しがい,1,9453,waller
1601100,波乱,はらん,2,9454,frequency
1328990,趣旨,しゅし,1,9455,waller
1413070,大雨,おおあめ,2,9456,frequency
1249500,傾斜,けいしゃ,1,9457,waller
2013910,に渡って,にわたって,2,9458,frequency
1012390,,むっつり,2,9459,frequency
1372660,酔っ払い,よっぱらい,2,9460,waller
1212650,慣らす,ならす,1,9461,waller
1485650,備え付ける,そなえつける,1,9462,waller
1273900,公衆,こうしゅう,2,9463,waller
1076920,,ダイレクト,2,9464,frequency
1580920,西方,せいほう,2,9465,frequency
1590380,肩代わり,かたがわり,2,9466,frequency
1504590,噴射,ふんしゃ,2,9467,frequency
1062010,,シュール,2,9468,frequency
1533590,面目,めんぼく,1,9469,waller
1552930,隆起,りゅうき,2,9470,frequency
1073900,,スリッパ,5,9471,waller
1213050,歓談,かんだん,2,9472,frequency
1515620,報,ほう,2,9473,frequency
1418670,短気,たんき,1,9474,waller
1463630,肉食,にくしょく,2,9475,frequency
1173410,営み,いとなみ,2,9476,frequency
1404810,足腰,あしこし,2,9477,frequency
1351960,賞品,しょうひん,2,9478,waller
1189320,何分,なんぷん,2,9479,frequency
1389740,専ら,もっぱら,1,9480,waller
1083990,,デメリット,2,9481,frequency
1333570,集る,たかる,2,9482,frequency
1526750,満開,まんかい,2,9483,frequency
1262590,厳禁,げんきん,2,9484,frequency
1595650,寿司,すし,2,9485,frequency
1546120,溶岩,ようがん,2,9486,waller
1339160,出し,だし,2,9487,frequency
1516900,放浪,ほうろう,2,9488,frequency
1425750,仲介,ちゅうかい,2,9489,frequency
1555390,倫理,りんり,2,9490,frequency
1436820,邸宅,ていたく,1,9491,waller
1584190,北東,ほくとう,2,9492,frequency
1475360,白熱,はくねつ,2,9493,frequency
1589010,置物,おきもの,2,9494,frequency
1580510,情緒,じょうちょ,1,9495,waller
1087780,,ドーム,2,9496,frequency
1023340,,インチキ,2,9497,frequency
1359370,信条,しんじょう,2,9498,frequency
1464950,日和,ひより,2,9499,frequency
1852840,訪れ,おとずれ,2,9500,frequency
1583810,分泌,ぶんぴつ,2,9501,frequency
1408280,太鼓,たいこ,2,9502,waller
1279780,構想,こうそう,1,9503,waller
1214160,管制,かんせい,2,9504,frequency
1004110,,グラグラ,2,9505,frequency
1420900,地下鉄,ちかてつ,5,9506,waller
1793630,心理的,しんりてき,2,9507,frequency
1573410,躾,しつけ,1,9508,waller
1891460,立ち入り,たちいり,2,9509,frequency
1597530,茶碗,ちゃわん,4,9510,audit
1337630,縮小,しゅくしょう,2,9511,waller
1535030,黙認,もくにん,2,9512,frequency
1899440,鳴り,なり,2,9513,frequency
1760000,臆病者,おくびょうもの,2,9514,frequency
1177950,遠隔,えんかく,2,9515,frequency
1745430,有事,ゆうじ,2,9516,frequency
1483240,悲観,ひかん,1,9517,waller
1076660,,ダーリン,2,9518,frequency
1385170,切符,きっぷ,5,9519,waller
1585015,螺旋,らせん,2,9520,frequency
1258810,県,けん,3,9521,waller
1318560,自発的,じはつてき,2,9522,frequency
1159810,医学,いがく,4,9523,waller
1162500,一刻,いっこく,2,9524,frequency
1582600,南西,なんせい,2,9525,frequency
1039220,,カレンダー,5,9526,waller
1527300,未完成,みかんせい,2,9527,frequency
1102220,,パフォーマンス,2,9528,frequency
1532620,明瞭,めいりょう,1,9529,waller
1463670,肉薄,にくはく,2,9530,frequency
1519860,冒頭,ぼうとう,1,9531,waller
1602260,比喩,ひゆ,2,9532,frequency
1480260,反感,はんかん,1,9533,waller
1506900,平たい,ひらたい,1,9534,waller
1200560,懐柔,かいじゅう,2,9535,frequency
1140270,,ランニング,2,9536,waller
1310020,指名手配,しめいてはい,2,9537,frequency
1425160,中毒,ちゅうどく,1,9538,waller
1570520,緻密,ちみつ,2,9539,frequency
1437030,摘み,つまみ,2,9540,frequency
1536680,夜景,やけい,2,9541,frequency
1200600,懐中電灯,かいちゅうでんとう,2,9542,frequency
1460890,難解,なんかい,2,9543,frequency
1276150,口座,こうざ,2,9544,frequency
1543860,余す,あます,2,9545,frequency
1455220,特典,とくてん,2,9546,frequency
1198500,会見,かいけん,1,9547,waller
1073430,,スポット,2,9548,frequency
1553590,両国,りょうこく,2,9549,frequency
1156300,威勢,いせい,2,9550,frequency
1659210,終了後,しゅうりょうご,2,9551,frequency
1329770,受け取り,うけとり,2,9552,waller
1291700,詐欺師,さぎし,2,9553,frequency
1299080,殺傷,さっしょう,2,9554,frequency
1192660,寡黙,かもく,2,9555,frequency
1327830,手書き,てがき,2,9556,frequency
1237660,狂乱,きょうらん,2,9557,frequency
1350450,焼きそば,やきそば,2,9558,frequency
1736100,船体,せんたい,2,9559,frequency
1259550,見合い,みあい,1,9560,waller
1344990,女らしい,おんならしい,2,9561,frequency
1365340,親分,おやぶん,2,9562,frequency
1262490,原料,げんりょう,2,9563,waller
1358590,食費,しょくひ,2,9564,frequency
1329790,受賞,じゅしょう,2,9565,frequency
1489420,表記,ひょうき,2,9566,frequency
1400310,早退,そうたい,2,9567,frequency
1595160,浸食,しんしょく,2,9568,frequency
1253760,激励,げきれい,1,9569,waller
1403480,臓器,ぞうき,2,9570,frequency
1235730,協定,きょうてい,1,9571,waller
1526080,万事,ばんじ,2,9572,frequency
1392280,選出,せんしゅつ,2,9573,frequency
1290100,根幹,こんかん,2,9574,frequency
1306670,司書,ししょ,2,9575,frequency
1115670,,プラスチック,2,9576,waller
1467820,熱狂,ねっきょう,2,9577,frequency
1403450,憎らしい,にくらしい,2,9578,waller
1371240,推論,すいろん,2,9579,frequency
1060000,,シェフ,2,9580,frequency
1610400,点ける,つける,2,9581,waller
1425840,仲間入り,なかまいり,2,9582,frequency
1521100,北西,ほくせい,2,9583,frequency
1322170,射す,さす,2,9584,waller
1409620,体長,たいちょう,2,9585,frequency
1207020,学内,がくない,2,9586,frequency
1106180,,ピーク,2,9587,frequency
1504990,紛らわしい,まぎらわしい,1,9588,waller
1073960,,スリル,2,9589,frequency
1232810,虚無,きょむ,2,9590,frequency
1458640,内戦,ないせん,2,9591,frequency
1427560,帳簿,ちょうぼ,2,9592,frequency
1141610,,リズミカル,2,9593,frequency
1265860,古典,こてん,2,9594,waller
1213620,監獄,かんごく,2,9595,frequency
1612460,止めどなく,とめどなく,2,9596,frequency
1539130,優越感,ゆうえつかん,2,9597,frequency
1192920,果敢,かかん,2,9598,frequency
1723510,文様,もんよう,2,9599,frequency
1006230,,すやすや,2,9600,frequency
1626020,白色,しろいろ,2,9601,frequency
1179130,汚名,おめい,2,9602,frequency
1614320,館内,かんない,2,9603,frequency
1396820,祖先,そせん,2,9604,waller
1050080,,コスト,2,9605,frequency
1492790,不純,ふじゅん,2,9606,frequency
1532150,命名,めいめい,2,9607,frequency
1059670,,シール,2,9608,frequency
1272170,交信,こうしん,2,9609,frequency
1609920,自問,じもん,2,9610,frequency
1567420,捏造,ねつぞう,2,9611,frequency
1481300,搬送,はんそう,2,9612,frequency
1529980,無罪,むざい,2,9613,frequency
1504090,分配,ぶんぱい,1,9614,waller
1356580,条約,じょうやく,1,9615,waller
1202290,絵の具,えのぐ,2,9616,waller
1006310,擦れ擦れ,すれすれ,2,9617,frequency
1237800,矯正,きょうせい,2,9618,frequency
1339650,出遅れる,でおくれる,2,9619,frequency
1527480,未婚,みこん,1,9620,waller
1321610,芝,しば,1,9621,waller
1455540,毒殺,どくさつ,2,9622,frequency
1600960,華々しい,はなばなしい,1,9623,waller
1460950,難航,なんこう,2,9624,frequency
1341080,春休み,はるやすみ,2,9625,frequency
1601340,晩御飯,ばんごはん,5,9626,waller
1486330,眉毛,まゆげ,2,9627,frequency
1405100,俗,ぞく,2,9628,frequency
1546730,要件,ようけん,2,9629,frequency
1232420,拒否権,きょひけん,2,9630,frequency
1257930,検事,けんじ,1,9631,waller
1460900,難関,なんかん,2,9632,frequency
1538180,薬価,やっか,2,9633,frequency
1198970,解決策,かいけつさく,2,9634,frequency
1181450,王冠,おうかん,2,9635,frequency
1526740,満悦,まんえつ,2,9636,frequency
1533650,模型,もけい,1,9637,waller
1139950,,ランキング,2,9638,frequency
1371610,水準,すいじゅん,2,9639,audit
1221170,機敏,きびん,2,9640,frequency
1206700,学業,がくぎょう,2,9641,frequency
1148510,,ワープ,2,9642,frequency
1348050,小言,こごと,2,9643,frequency
1202770,開示,かいじ,2,9644,frequency
1616340,手薄,てうす,2,9645,frequency
1124170,,ボトル,2,9646,frequency
1630240,教頭,きょうとう,2,9647,frequency
1585170,両端,りょうたん,2,9648,frequency
1579660,舎,しゃ,2,9649,frequency
1231960,巨漢,きょかん,2,9650,frequency
1588460,占い師,うらないし,2,9651,frequency
1380490,声高,こわだか,2,9652,frequency
1438770,天気予報,てんきよほう,4,9653,waller
1444380,妬む,ねたむ,1,9654,waller
1267860,雇用,こよう,1,9655,waller
1227220,逆戻り,ぎゃくもどり,2,9656,frequency
1378210,清算,せいさん,1,9657,waller
1223380,記念日,きねんび,2,9658,frequency
1040910,,キーボード,2,9659,frequency
1402710,送り返す,おくりかえす,2,9660,frequency
1396770,礎,いしずえ,2,9661,frequency
1355730,城下町,じょうかまち,2,9662,frequency
1913290,奴ら,やつら,2,9663,frequency
1348350,小人,しょうにん,2,9664,frequency
1270060,後部,こうぶ,2,9665,frequency
1562670,詫び,わび,1,9666,waller
1318570,自販機,じはんき,2,9667,frequency
1611050,逃げ足,にげあし,2,9668,frequency
1519440,暴挙,ぼうきょ,2,9669,frequency
1212200,患う,わずらう,2,9670,frequency
1176870,演算,えんざん,2,9671,frequency
1281250,航海,こうかい,1,9672,waller
2134840,幼少期,ようしょうき,2,9673,frequency
1557000,冷笑,れいしょう,2,9674,frequency
1166790,一抹,いちまつ,2,9675,frequency
1556760,冷やかす,ひやかす,1,9676,waller
1231580,牛肉,ぎゅうにく,5,9677,waller
1255250,血痕,けっこん,2,9678,frequency
1537420,野獣,やじゅう,2,9679,frequency
1583250,,いいえ,5,9680,waller
1842080,軟禁,なんきん,2,9681,frequency
1168720,因子,いんし,2,9682,frequency
1585070,落ち葉,おちば,1,9683,waller
1452540,同室,どうしつ,2,9684,frequency
1614540,気配り,きくばり,2,9685,frequency
1612940,面談,めんだん,2,9686,frequency
1603940,麻酔,ますい,1,9687,waller
1538250,薬指,くすりゆび,2,9688,waller
1679430,発案,はつあん,2,9689,frequency
1059100,ＣＭ,シー・エム,2,9690,frequency
1089080,,ドリンク,2,9691,frequency
1502920,分かつ,わかつ,2,9692,frequency
1237700,狭める,せばめる,2,9693,frequency
1645810,世界観,せかいかん,2,9694,frequency
1508270,弊害,へいがい,2,9695,frequency
1072010,,スパイス,2,9696,frequency
1475330,白鳥,はくちょう,2,9697,frequency
1897840,泊まり,とまり,2,9698,frequency
1203830,外食,がいしょく,2,9699,frequency
1222380,気性,きしょう,2,9700,frequency
1200840,改札,かいさつ,2,9701,waller
1408340,太刀,たち,2,9702,frequency
1277750,好転,こうてん,2,9703,frequency
2835826,平行,へいこう,1,9704,waller
1530190,無職,むしょく,2,9705,frequency
1021360,伊太利,イタリア,2,9706,frequency
1599030,取り決め,とりきめ,2,9707,frequency
1304670,残忍,ざんにん,2,9708,frequency
1522410,本業,ほんぎょう,2,9709,frequency
1565840,夥しい,おびただしい,1,9710,waller
1735140,敵国,てきこく,2,9711,frequency
1010960,,ぴんぴん,2,9712,frequency
2853006,,グダグダ,2,9713,frequency
1437720,撤去,てっきょ,2,9714,frequency
1238720,驚嘆,きょうたん,2,9715,frequency
1405940,卒業生,そつぎょうせい,2,9716,frequency
1486670,美容,びよう,2,9717,waller
1254610,結び,むすび,1,9718,waller
1015310,,アクセント,2,9719,waller
1157970,異動,いどう,1,9720,waller
1502720,物品,ぶっぴん,2,9721,frequency
1596920,たこ焼き,たこやき,2,9722,frequency
1113160,,ブーム,1,9723,waller
1877080,断らず,ことわらず,2,9724,frequency
1161570,一貫,いっかん,2,9725,frequency
1549520,利権,りけん,2,9726,frequency
1163670,一身,いっしん,2,9727,frequency
1418060,嘆かわしい,なげかわしい,2,9728,frequency
1578350,見栄,みえ,2,9729,frequency
1171810,羽毛,うもう,2,9730,frequency
1236530,強風,きょうふう,2,9731,frequency
1290360,混合,こんごう,2,9732,waller
1360040,寝巻き,ねまき,2,9733,waller
1533090,免疫,めんえき,2,9734,frequency
1587190,生ける,いける,1,9735,waller
1546240,用具,ようぐ,2,9736,frequency
1610170,橙色,だいだいいろ,2,9737,frequency
1000730,行けない,いけない,3,9738,waller
1416770,狸,たぬき,2,9739,frequency
1470070,納豆,なっとう,2,9740,frequency
1228270,吸引,きゅういん,2,9741,frequency
1000940,居らっしゃる,いらっしゃる,4,9742,waller
1519650,望遠鏡,ぼうえんきょう,2,9743,waller
1076340,,タップ,2,9744,frequency
1611180,恥知らず,はじしらず,2,9745,frequency
1001050,畝り,うねり,2,9746,frequency
1144310,,レーザー,2,9747,frequency
1145010,,レザー,2,9748,frequency
1303020,山賊,さんぞく,2,9749,frequency
1430570,捗る,はかどる,1,9750,waller
1533630,模擬,もぎ,2,9751,frequency
1583095,八つ,やっつ,5,9752,waller
1627340,本土,ほんど,2,9753,frequency
1503630,分子,ぶんし,1,9754,waller
1058160,,サロン,2,9755,frequency
1599370,内情,ないじょう,2,9756,frequency
1109040,,フィクション,2,9757,frequency
1461040,難点,なんてん,2,9758,frequency
1048030,,ケア,2,9759,frequency
1002790,畏まりました,かしこまりました,2,9760,waller
1573820,鋏,はさみ,3,9761,waller
1334150,住宅,じゅうたく,3,9762,waller
1002950,敵わない,かなわない,2,9763,frequency
1292490,再起動,さいきどう,2,9764,frequency
1205350,格子,こうし,2,9765,frequency
1331210,周知,しゅうち,2,9766,frequency
1440720,店先,みせさき,2,9767,frequency
1253450,劇団,げきだん,1,9768,waller
1171450,烏,カラス,2,9769,frequency
1634340,断り,ことわり,2,9770,frequency
1245690,空席,くうせき,2,9771,frequency
1148760,,ワイヤ,2,9772,frequency
1008220,,つるつる,2,9773,frequency
1366930,人間的,にんげんてき,2,9774,frequency
1531970,命ずる,めいずる,2,9775,waller
1244630,苦味,にがみ,2,9776,frequency
2197170,その内に,そのうちに,2,9777,frequency
1419860,暖房,だんぼう,4,9778,waller
1620340,地球上,ちきゅうじょう,2,9779,frequency
1235110,共犯,きょうはん,2,9780,frequency
1534560,木の葉,このは,2,9781,frequency
1597480,着々,ちゃくちゃく,2,9782,waller
1320490,湿度,しつど,2,9783,waller
1074440,,セキュリティ,2,9784,frequency
1412360,代用,だいよう,1,9785,waller
1075190,,ゼリー,1,9786,waller
1598700,研ぐ,とぐ,1,9787,waller
1255110,血圧,けつあつ,2,9788,waller
1457440,豚肉,ぶたにく,5,9789,waller
1247040,繰る,くる,2,9790,frequency
1209080,釜,かま,2,9791,waller
1321210,実証,じっしょう,2,9792,frequency
1612260,留年,りゅうねん,2,9793,frequency
1483880,皮切り,かわきり,2,9794,frequency
1409580,体操,たいそう,2,9795,waller
1161830,一休み,ひとやすみ,2,9796,waller
1004890,,こんなに,4,9797,audit
1421710,痴漢,ちかん,2,9798,frequency
1329280,首飾り,くびかざり,1,9799,waller
1376360,星座,せいざ,1,9800,waller
1005190,,さっさと,2,9801,waller
1484310,肥料,ひりょう,1,9802,waller
1246880,栗,くり,2,9803,frequency
1418320,探査,たんさ,2,9804,frequency
1518730,亡命,ぼうめい,2,9805,frequency
1229590,汲み取る,くみとる,2,9806,frequency
1386320,節度,せつど,2,9807,frequency
1370520,図面,ずめん,2,9808,frequency
1365370,親睦,しんぼく,2,9809,frequency
1483300,悲壮,ひそう,2,9810,frequency
1005550,執拗い,しつこい,2,9811,waller
1516600,放射,ほうしゃ,1,9812,waller
1435650,定食,ていしょく,1,9813,waller
1005600,仕舞った,しまった,3,9814,waller
1077650,,チェンジ,1,9815,waller
1006340,,ズキズキ,2,9816,frequency
1426200,抽象的,ちゅうしょうてき,2,9817,frequency
1591070,効き目,ききめ,1,9818,waller
1440590,天ぷら,てんぷら,2,9819,frequency
1412350,代役,だいやく,2,9820,frequency
1281980,行進,こうしん,1,9821,waller
1011540,,ペコペコ,1,9822,waller
1793720,心意気,こころいき,2,9823,frequency
1148230,倫敦,ロンドン,2,9824,frequency
1481330,斑,むら,2,9825,frequency
1266070,古風,こふう,2,9826,frequency
1236710,恐慌,きょうこう,2,9827,frequency
1282290,講習,こうしゅう,1,9828,waller
1006280,,すると,4,9829,waller
1298170,搾取,さくしゅ,2,9830,frequency
1381040,西部,せいぶ,2,9831,frequency
1727710,一二,いちに,2,9832,frequency
2220480,二度寝,にどね,2,9833,frequency
1196400,過敏,かびん,2,9834,frequency
1411670,代官,だいかん,2,9835,frequency
1242750,金魚,きんぎょ,2,9836,waller
1693370,逆手,さかて,2,9837,frequency
1649040,,オーガ,2,9838,frequency
1467450,忍ぶ,しのぶ,2,9839,frequency
1551740,立体,りったい,1,9840,waller
1188730,何歳,なんさい,2,9841,frequency
1419810,断面,だんめん,1,9842,waller
1293920,最高峰,さいこうほう,2,9843,frequency
1247290,君主,くんしゅ,1,9844,waller
1217660,頑強,がんきょう,2,9845,frequency
1184120,音量,おんりょう,2,9846,frequency
1310230,支店,してん,3,9847,waller
1043170,,ギャンブル,2,9848,frequency
1290640,魂胆,こんたん,2,9849,frequency
1075630,,ソロ,1,9850,waller
1174940,鋭敏,えいびん,2,9851,frequency
1161930,一曲,いっきょく,2,9852,frequency
1126560,,マイ,2,9853,frequency
1021910,,イヤリング,2,9854,frequency
1007000,其れで,それで,4,9855,waller
1429470,超人,ちょうじん,2,9856,frequency
1550620,裏返し,うらがえし,1,9857,waller
1007010,其れとも,それとも,3,9858,waller
1328880,種目,しゅもく,2,9859,frequency
1007040,其れに,それに,4,9860,waller
1048550,,ゲスト,1,9861,waller
1314700,似通う,にかよう,1,9862,waller
1224960,戯れ,たわむれ,2,9863,frequency
1365070,親しむ,したしむ,1,9864,waller
1250730,敬遠,けいえん,2,9865,frequency
1223950,起立,きりつ,2,9866,frequency
1040250,,ガソリン,4,9867,waller
1119610,,ベタ,2,9868,frequency
1280520,硬化,こうか,2,9869,frequency
1086610,,トリック,2,9870,frequency
1109380,,フィルム,4,9871,audit
1083270,,デッキ,2,9872,frequency
1219460,奇抜,きばつ,2,9873,frequency
1704220,転々,てんてん,2,9874,waller
1068130,,スキンシップ,2,9875,frequency
1128760,,マニアック,2,9876,frequency
1458750,内蔵,ないぞう,2,9877,frequency
1323370,蛇口,じゃぐち,2,9878,waller
1009130,,ドタバタ,2,9879,frequency
1275180,効能,こうのう,2,9880,frequency
1008450,,では,5,9881,waller
1446090,冬休み,ふゆやすみ,2,9882,frequency
1008570,所が,ところが,3,9883,waller
1481320,搬入,はんにゅう,2,9884,frequency
1511720,片側,かたがわ,2,9885,frequency
1348160,小山,こやま,2,9886,frequency
1008770,飛んだ,とんだ,1,9887,waller
1122810,,ホラー,2,9888,frequency
1254460,潔白,けっぱく,2,9889,frequency
1421440,地平線,ちへいせん,3,9890,waller
1551690,立証,りっしょう,2,9891,frequency
1077930,,チャック,2,9892,frequency
1495900,つけ込む,つけこむ,2,9893,frequency
1172350,渦中,かちゅう,2,9894,frequency
1098580,バス停,バスてい,2,9895,frequency
1396850,祖父母,そふぼ,2,9896,frequency
1638660,滑り,ぬめり,2,9897,frequency
1578900,高名,こうめい,2,9898,frequency
1009340,,どんなに,4,9899,audit
1050700,,コマ,2,9900,frequency
1009410,何故なら,なぜなら,3,9901,waller
2006790,最年少,さいねんしょう,2,9902,frequency
1200060,快晴,かいせい,2,9903,waller
1127600,,マシン,2,9904,frequency
1504430,分量,ぶんりょう,2,9905,waller
1312610,誌,し,2,9906,frequency
1135070,,モチーフ,2,9907,frequency
1050310,,コック,2,9908,waller
1010320,薔薇薔薇,バラバラ,2,9909,frequency
1245620,空手,からて,2,9910,frequency
1366030,進級,しんきゅう,2,9911,frequency
1401670,総勢,そうぜい,2,9912,frequency
1345670,除去,じょきょ,2,9913,frequency
